Nb images:,5
Size:,640
posX,Image 1,,,,,,,,,,Image 2,,,,,,,,,,Image 3,,,,,,,,,,Image 4,,,,,,,,,,Image 5,,,,,,,,,,
,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,Pattern,Red,Green,Blue,Rate Red,Rate Blue,Rate Green,Hue,Saturation,Value,
60,27020,13,12,12,0.419355,0.190476,0.387097,0.856823,0.545788,0.419355,22924,11,12,12,0.354839,0.190476,0.387097,0.805990,0.507937,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,16750,8,11,14,0.258065,0.174603,0.451613,0.716882,0.613379,0.451613,
61,27021,13,12,13,0.419355,0.190476,0.419355,0.833333,0.545788,0.419355,22924,11,12,12,0.354839,0.190476,0.387097,0.805990,0.507937,0.387097,20845,10,11,13,0.322581,0.174603,0.419355,0.767434,0.583639,0.419355,27051,13,13,11,0.419355,0.206349,0.354839,0.883814,0.507937,0.419355,18799,9,11,15,0.290323,0.174603,0.483871,0.729029,0.639153,0.483871,
62,27020,13,12,12,0.419355,0.190476,0.387097,0.856823,0.545788,0.419355,20908,10,13,12,0.322581,0.206349,0.387097,0.773843,0.466931,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,18799,9,11,15,0.290323,0.174603,0.483871,0.729029,0.639153,0.483871,
63,27021,13,12,13,0.419355,0.190476,0.419355,0.833333,0.545788,0.419355,22924,11,12,12,0.354839,0.190476,0.387097,0.805990,0.507937,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,18832,9,12,16,0.290323,0.190476,0.516129,0.717767,0.630952,0.516129,
64,27020,13,12,12,0.419355,0.190476,0.387097,0.856823,0.545788,0.419355,22924,11,12,12,0.354839,0.190476,0.387097,0.805990,0.507937,0.387097,20877,10,12,13,0.322581,0.190476,0.419355,0.762864,0.545788,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,18832,9,12,16,0.290323,0.190476,0.516129,0.717767,0.630952,0.516129,
65,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22924,11,12,12,0.354839,0.190476,0.387097,0.805990,0.507937,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,16752,8,11,16,0.258065,0.174603,0.516129,0.707396,0.661706,0.516129,
66,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
67,25003,12,13,11,0.387097,0.206349,0.354839,0.863078,0.466931,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,18832,9,12,16,0.290323,0.190476,0.516129,0.717767,0.630952,0.516129,
68,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,18800,9,11,16,0.290323,0.174603,0.516129,0.723138,0.661706,0.516129,
69,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,20909,10,13,13,0.322581,0.206349,0.419355,0.757612,0.507937,0.419355,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,20880,10,12,16,0.322581,0.190476,0.516129,0.734277,0.630952,0.516129,
70,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,20907,10,13,11,0.322581,0.206349,0.354839,0.797126,0.418470,0.354839,20941,10,14,13,0.322581,0.222222,0.419355,0.751515,0.470085,0.419355,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,20880,10,12,16,0.322581,0.190476,0.516129,0.734277,0.630952,0.516129,
71,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,20909,10,13,13,0.322581,0.206349,0.419355,0.757612,0.507937,0.419355,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,18831,9,12,15,0.290323,0.190476,0.483871,0.723386,0.606349,0.483871,
72,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,18832,9,12,16,0.290323,0.190476,0.516129,0.717767,0.630952,0.516129,
73,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,18799,9,11,15,0.290323,0.174603,0.483871,0.729029,0.639153,0.483871,
74,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,22955,11,13,11,0.354839,0.206349,0.354839,0.833333,0.418470,0.354839,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,20848,10,11,16,0.322581,0.174603,0.516129,0.738881,0.661706,0.516129,
75,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20880,10,12,16,0.322581,0.190476,0.516129,0.734277,0.630952,0.516129,
76,29068,14,12,12,0.451613,0.190476,0.387097,0.874510,0.578231,0.451613,22955,11,13,11,0.354839,0.206349,0.354839,0.833333,0.418470,0.354839,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,18832,9,12,16,0.290323,0.190476,0.516129,0.717767,0.630952,0.516129,
77,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,22955,11,13,11,0.354839,0.206349,0.354839,0.833333,0.418470,0.354839,20909,10,13,13,0.322581,0.206349,0.419355,0.757612,0.507937,0.419355,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
78,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22987,11,14,11,0.354839,0.222222,0.354839,0.833333,0.373737,0.354839,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
79,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
80,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
81,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
82,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,22990,11,14,14,0.354839,0.222222,0.451613,0.763021,0.507937,0.451613,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
83,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22926,11,12,14,0.354839,0.190476,0.451613,0.771569,0.578231,0.451613,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,18865,9,13,17,0.290323,0.206349,0.548387,0.707585,0.623716,0.548387,
84,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,25006,12,13,14,0.387097,0.206349,0.451613,0.789492,0.543084,0.451613,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
85,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,22956,11,13,12,0.354839,0.206349,0.387097,0.803588,0.466931,0.387097,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
86,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
87,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,22925,11,12,13,0.354839,0.190476,0.419355,0.786353,0.545788,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
88,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,25036,12,14,12,0.387097,0.222222,0.387097,0.833333,0.425926,0.387097,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,22961,11,13,17,0.354839,0.206349,0.548387,0.739022,0.623716,0.548387,
89,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,22955,11,13,11,0.354839,0.206349,0.354839,0.833333,0.418470,0.354839,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,22929,11,12,17,0.354839,0.190476,0.548387,0.743205,0.652661,0.548387,
90,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,25036,12,14,12,0.387097,0.222222,0.387097,0.833333,0.425926,0.387097,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,22929,11,12,17,0.354839,0.190476,0.548387,0.743205,0.652661,0.548387,
91,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,22990,11,14,14,0.354839,0.222222,0.451613,0.763021,0.507937,0.451613,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
92,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,20910,10,13,14,0.322581,0.206349,0.451613,0.745651,0.543084,0.451613,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
93,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,20911,10,13,15,0.322581,0.206349,0.483871,0.736470,0.573545,0.483871,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,18834,9,12,18,0.290323,0.190476,0.580645,0.709318,0.671958,0.580645,
94,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22990,11,14,14,0.354839,0.222222,0.451613,0.763021,0.507937,0.451613,20910,10,13,14,0.322581,0.206349,0.451613,0.745651,0.543084,0.451613,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,20914,10,13,18,0.322581,0.206349,0.580645,0.718422,0.644621,0.580645,
95,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25038,12,14,14,0.387097,0.222222,0.451613,0.786458,0.507937,0.451613,20910,10,13,14,0.322581,0.206349,0.451613,0.745651,0.543084,0.451613,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,18866,9,13,18,0.290323,0.206349,0.580645,0.704058,0.644621,0.580645,
96,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,18866,9,13,18,0.290323,0.206349,0.580645,0.704058,0.644621,0.580645,
97,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29100,14,13,12,0.451613,0.206349,0.387097,0.877175,0.543084,0.451613,18898,9,14,18,0.290323,0.222222,0.580645,0.698333,0.617284,0.580645,
98,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,18865,9,13,17,0.290323,0.206349,0.548387,0.707585,0.623716,0.548387,
99,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,20914,10,13,18,0.322581,0.206349,0.580645,0.718422,0.644621,0.580645,
100,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,22930,11,12,18,0.354839,0.190476,0.580645,0.736877,0.671958,0.580645,
101,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,22962,11,13,18,0.354839,0.206349,0.580645,0.732786,0.644621,0.580645,
102,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,20973,10,15,13,0.322581,0.238095,0.419355,0.744350,0.432234,0.419355,29099,14,13,11,0.451613,0.206349,0.354839,0.899095,0.543084,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
103,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,20973,10,15,13,0.322581,0.238095,0.419355,0.744350,0.432234,0.419355,27051,13,13,11,0.419355,0.206349,0.354839,0.883814,0.507937,0.419355,18865,9,13,17,0.290323,0.206349,0.548387,0.707585,0.623716,0.548387,
104,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,25069,12,15,13,0.387097,0.238095,0.419355,0.803672,0.432234,0.419355,20940,10,14,12,0.322581,0.222222,0.387097,0.768116,0.425926,0.387097,25003,12,13,11,0.387097,0.206349,0.354839,0.863078,0.466931,0.387097,18897,9,14,17,0.290323,0.222222,0.548387,0.701465,0.594771,0.548387,
105,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,20941,10,14,13,0.322581,0.222222,0.419355,0.751515,0.470085,0.419355,27018,13,12,10,0.419355,0.190476,0.322581,0.903803,0.545788,0.419355,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
106,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,31115,15,12,11,0.483871,0.190476,0.354839,0.906632,0.606349,0.483871,22929,11,12,17,0.354839,0.190476,0.548387,0.743205,0.652661,0.548387,
107,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22990,11,14,14,0.354839,0.222222,0.451613,0.763021,0.507937,0.451613,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,22930,11,12,18,0.354839,0.190476,0.580645,0.736877,0.671958,0.580645,
108,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,31148,15,13,12,0.483871,0.206349,0.387097,0.891451,0.573545,0.483871,22962,11,13,18,0.354839,0.206349,0.580645,0.732786,0.644621,0.580645,
109,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,31180,15,14,12,0.483871,0.222222,0.387097,0.894977,0.540741,0.483871,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
110,27083,13,14,11,0.419355,0.222222,0.354839,0.887879,0.470085,0.419355,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22989,11,14,13,0.354839,0.222222,0.419355,0.778788,0.470085,0.419355,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
111,29131,14,14,11,0.451613,0.222222,0.354839,0.903646,0.507937,0.451613,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
112,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29196,14,16,12,0.451613,0.253968,0.387097,0.887737,0.437642,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
113,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,22990,11,14,14,0.354839,0.222222,0.451613,0.763021,0.507937,0.451613,29196,14,16,12,0.451613,0.253968,0.387097,0.887737,0.437642,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
114,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,27085,13,14,13,0.419355,0.222222,0.419355,0.833333,0.470085,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29164,14,15,12,0.451613,0.238095,0.387097,0.883693,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
115,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
116,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,22958,11,13,14,0.354839,0.206349,0.451613,0.767571,0.543084,0.451613,29230,14,17,14,0.451613,0.269841,0.451613,0.833333,0.402494,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
117,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,20941,10,14,13,0.322581,0.222222,0.419355,0.751515,0.470085,0.419355,29134,14,14,14,0.451613,0.222222,0.451613,0.833333,0.507937,0.451613,20914,10,13,18,0.322581,0.206349,0.580645,0.718422,0.644621,0.580645,
118,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,25036,12,14,12,0.387097,0.222222,0.387097,0.833333,0.425926,0.387097,20942,10,14,14,0.322581,0.222222,0.451613,0.739583,0.507937,0.451613,31246,15,16,14,0.483871,0.253968,0.451613,0.856719,0.475132,0.483871,20882,10,12,18,0.322581,0.190476,0.580645,0.723097,0.671958,0.580645,
119,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,22957,11,13,13,0.354839,0.206349,0.419355,0.782853,0.507937,0.419355,29165,14,15,13,0.451613,0.238095,0.419355,0.858513,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
120,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,25006,12,13,14,0.387097,0.206349,0.451613,0.789492,0.543084,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
121,27084,13,14,12,0.419355,0.222222,0.387097,0.860606,0.470085,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,25038,12,14,14,0.387097,0.222222,0.451613,0.786458,0.507937,0.451613,29166,14,15,14,0.451613,0.238095,0.451613,0.833333,0.472789,0.451613,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
122,27052,13,13,12,0.419355,0.206349,0.387097,0.858574,0.507937,0.419355,25005,12,13,13,0.387097,0.206349,0.419355,0.808093,0.507937,0.419355,25070,12,15,14,0.387097,0.238095,0.451613,0.782974,0.472789,0.451613,31182,15,14,14,0.483871,0.222222,0.451613,0.853881,0.540741,0.483871,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
123,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,25036,12,14,12,0.387097,0.222222,0.387097,0.833333,0.425926,0.387097,25070,12,15,14,0.387097,0.238095,0.451613,0.782974,0.472789,0.451613,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,20914,10,13,18,0.322581,0.206349,0.580645,0.718422,0.644621,0.580645,
124,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,25004,12,13,12,0.387097,0.206349,0.387097,0.833333,0.466931,0.387097,25102,12,16,14,0.387097,0.253968,0.451613,0.778929,0.437642,0.451613,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
125,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,25103,12,16,15,0.387097,0.253968,0.483871,0.763177,0.475132,0.483871,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
126,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,25037,12,14,13,0.387097,0.222222,0.419355,0.806061,0.470085,0.419355,25103,12,16,15,0.387097,0.253968,0.483871,0.763177,0.475132,0.483871,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,20881,10,12,17,0.322581,0.190476,0.548387,0.728183,0.652661,0.548387,
127,29101,14,13,13,0.451613,0.206349,0.419355,0.855254,0.543084,0.451613,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,25071,12,15,15,0.387097,0.238095,0.483871,0.767708,0.507937,0.483871,31181,15,14,13,0.483871,0.222222,0.419355,0.874429,0.540741,0.483871,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
128,29132,14,14,12,0.451613,0.222222,0.387097,0.880208,0.507937,0.451613,27053,13,13,13,0.419355,0.206349,0.419355,0.833333,0.507937,0.419355,25103,12,16,15,0.387097,0.253968,0.483871,0.763177,0.475132,0.483871,29133,14,14,13,0.451613,0.222222,0.419355,0.856771,0.507937,0.451613,20913,10,13,17,0.322581,0.206349,0.548387,0.723303,0.623716,0.548387,
